"P_ID","Record Type","Permit Type","Primary","Record Status","Record Date Opened","Record Date Status","Date Updated","Date Assigned","Date Status","Date Due","Task","Status","Task Active","Planner F","Planner L","Description","Notes","Address"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","8/12/2019 2:07:46 PM","8/12/2019 12:00:00 AM","8/12/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","8/19/2019 2:01:35 PM","8/12/2019 12:00:00 AM","8/19/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Building Review","No Comments","N","Prabhath","Silva","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","8/19/2019 2:01:35 PM","8/12/2019 12:00:00 AM","8/19/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Building Review","No Comments","N","Prabhath","Silva","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","8/19/2019 2:01:35 PM","8/12/2019 12:00:00 AM","8/19/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Building Review","No Comments","N","Prabhath","Silva","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:45:51 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Planning Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:45:51 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Planning Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:45:51 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Planning Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:05 AM","8/16/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:05 AM","8/16/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:05 AM","8/16/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:15 AM","8/12/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:15 AM","8/12/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:15 AM","8/12/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:26 AM","","12/6/2019 12:00:00 AM","12/6/2019 10:46:26 AM","CEQA Review","Project Exempt","Y","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:26 AM","","12/6/2019 12:00:00 AM","12/6/2019 10:46:26 AM","CEQA Review","Project Exempt","Y","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:26 AM","","12/6/2019 12:00:00 AM","12/6/2019 10:46:26 AM","CEQA Review","Project Exempt","Y","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:33 AM","8/12/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Other Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:33 AM","8/12/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Other Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:33 AM","8/12/2019 12:00:00 AM","12/6/2019 12:00:00 AM","8/12/2019 12:00:00 AM","Other Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:43 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:43 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:46:43 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:47:31 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Resubmittal","Route for Review","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:47:31 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Resubmittal","Route for Review","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","12/6/2019 10:47:31 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Resubmittal","Route for Review","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:42:11 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Arborist Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:42:11 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Arborist Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:42:11 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Arborist Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:42:55 AM","12/6/2019 12:00:00 AM","12/10/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:42:55 AM","12/6/2019 12:00:00 AM","12/10/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:42:55 AM","12/6/2019 12:00:00 AM","12/10/2019 12:00:00 AM","12/6/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:44:27 AM","12/6/2019 12:00:00 AM","1/6/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:44:27 AM","12/6/2019 12:00:00 AM","1/6/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:44:27 AM","12/6/2019 12:00:00 AM","1/6/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Engineering Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:44:41 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Building Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:44:41 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Building Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:44:41 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Building Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:45:38 AM","12/6/2019 12:00:00 AM","1/22/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Planning Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:45:38 AM","12/6/2019 12:00:00 AM","1/22/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Planning Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:45:38 AM","12/6/2019 12:00:00 AM","1/22/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Planning Review","Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:45:51 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Other Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:45:51 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Other Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:45:51 AM","12/6/2019 12:00:00 AM","2/12/2020 12:00:00 AM","12/6/2019 12:00:00 AM","Other Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:46:11 AM","2/12/2020 12:00:00 AM","1/23/2020 12:00:00 AM","2/12/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:46:11 AM","2/12/2020 12:00:00 AM","1/23/2020 12:00:00 AM","2/12/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","2/12/2020 11:46:11 AM","2/12/2020 12:00:00 AM","1/23/2020 12:00:00 AM","2/12/2020 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:12:22 AM","2/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","2/12/2020 12:00:00 AM","Resubmittal","Route for Review","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:12:22 AM","2/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","2/12/2020 12:00:00 AM","Resubmittal","Route for Review","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:12:22 AM","2/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","2/12/2020 12:00:00 AM","Resubmittal","Route for Review","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:44 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Fire Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:44 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Fire Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:44 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Fire Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:52 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Economic Development Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:52 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Economic Development Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:52 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Economic Development Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:58 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Police Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Design Review Commercial","Yes","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:58 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Police Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Administrative","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:15:58 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Police Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
"Y19-090","Planning Project","Use Permit Conditional","No","Close Out","8/12/2019 12:00:00 AM","7/15/2020 12:00:00 AM","3/12/2020 10:16:09 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","3/12/2020 12:00:00 AM","Arborist Review","No Comments","N","Chip","Griffin","7-ELEVEN NEW BUILDING AND SIGNAGE","","690 YGNACIO VALLEY RD, WALCR, CA 94596"
